arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
S_g10a1,4,ds:rwc,29,0.875057,0.742911,0.833568,29,0.849694,0.799350,0.840631
S_g10a1,4,ds:simac,75,0.819386,0.719026,0.818352,0,nan,nan,nan
S_g10a1,4,ds:smc,27,0.619998,0.564552,0.661306,0,nan,nan,nan
S_g10a1,4,ds:tapcorrect,13,0.924917,0.800573,0.946127,13,0.893054,0.748685,0.837462
S_g10a1,9,ALL,571,0.897936,0.818435,0.887492,469,0.881669,0.796921,0.870542
S_g10a1,9,SMC,27,0.560518,0.487482,0.564423,0,nan,nan,nan
S_g10a1,9,<70 bpm,63,0.712683,0.561303,0.710495,36,0.652777,0.429491,0.629312
S_g10a1,9,SMC <70,15,0.456648,0.388992,0.464209,0,nan,nan,nan
S_g10a1,9,>=70 bpm,508,0.920910,0.850324,0.909442,433,0.900700,0.827470,0.890599
S_g10a1,9,bpm 0-70,63,0.712683,0.561303,0.710495,36,0.652777,0.429491,0.629312
S_g10a1,9,bpm 70-100,138,0.895724,0.826649,0.881841,97,0.871510,0.797246,0.882215
S_g10a1,9,bpm 100-130,198,0.937546,0.894382,0.919796,170,0.927524,0.888348,0.913319
S_g10a1,9,bpm 130-160,88,0.925445,0.853638,0.931997,82,0.892630,0.816478,0.894997
S_g10a1,9,bpm 160+,84,0.918321,0.781893,0.906751,84,0.887998,0.749895,0.850003
S_g10a1,9,ds:asap,56,0.828447,0.622487,0.804673,56,0.721237,0.434069,0.645863
S_g10a1,9,ds:ballroom,86,0.965096,0.945412,0.954231,86,0.952403,0.940301,0.956933
S_g10a1,9,ds:beatles,23,0.951384,0.888076,0.931555,23,0.896423,0.779367,0.862989
S_g10a1,9,ds:candombe,5,0.992484,0.973997,0.973997,5,0.992593,0.971429,0.971429
S_g10a1,9,ds:filosax,6,0.992074,0.969115,0.969115,6,1.000000,1.000000,1.000000
S_g10a1,9,ds:groove_midi,42,0.904560,0.831036,0.884317,42,0.900006,0.840406,0.882470
S_g10a1,9,ds:guitarset,23,0.973003,0.935992,0.935992,23,0.986940,0.979469,0.979469
S_g10a1,9,ds:hainsworth,28,0.947475,0.918185,0.918185,28,0.651548,0.567982,0.705768
S_g10a1,9,ds:harmonix,114,0.950702,0.866413,0.957055,114,0.917014,0.824065,0.920816
S_g10a1,9,ds:hjdb,29,0.964670,0.943072,0.958623,29,0.965819,0.961494,0.961494
S_g10a1,9,ds:jaah,15,0.929841,0.844789,0.880105,15,0.818461,0.765320,0.786843
S_g10a1,9,ds:rwc,29,0.877173,0.759113,0.875287,29,0.843963,0.797882,0.832088
S_g10a1,9,ds:simac,75,0.807699,0.708247,0.798011,0,nan,nan,nan
S_g10a1,9,ds:smc,27,0.560518,0.487482,0.564423,0,nan,nan,nan
S_g10a1,9,ds:tapcorrect,13,0.936991,0.832619,0.966461,13,0.890989,0.740490,0.843946
S_g10a1,14,ALL,571,0.899165,0.820818,0.890545,469,0.883778,0.800503,0.879208
S_g10a1,14,SMC,27,0.589050,0.535319,0.607257,0,nan,nan,nan
S_g10a1,14,<70 bpm,63,0.718913,0.561995,0.711866,36,0.677815,0.439530,0.671880
S_g10a1,14,SMC <70,15,0.497493,0.453910,0.517841,0,nan,nan,nan
S_g10a1,14,>=70 bpm,508,0.921520,0.852916,0.912704,433,0.900902,0.830515,0.896445
S_g10a1,14,bpm 0-70,63,0.718913,0.561995,0.711866,36,0.677815,0.439530,0.671880
S_g10a1,14,bpm 70-100,138,0.896939,0.830759,0.884543,97,0.876397,0.810255,0.900905
S_g10a1,14,bpm 100-130,198,0.938100,0.895321,0.921601,170,0.926391,0.892938,0.918075
S_g10a1,14,bpm 130-160,88,0.924684,0.855382,0.935435,82,0.887382,0.806355,0.889041
S_g10a1,14,bpm 160+,84,0.919505,0.786778,0.914180,84,0.890813,0.751161,0.854747
S_g10a1,14,ds:asap,56,0.833333,0.632163,0.812693,56,0.747321,0.449094,0.689017
S_g10a1,14,ds:ballroom,86,0.964050,0.942311,0.951413,86,0.950768,0.937972,0.961084
S_g10a1,14,ds:beatles,23,0.948504,0.885359,0.928837,23,0.889387,0.768638,0.852260
S_g10a1,14,ds:candombe,5,0.996260,0.985180,0.985180,5,0.992593,0.971429,0.971429
S_g10a1,14,ds:filosax,6,0.995994,0.984394,0.984394,6,1.000000,1.000000,1.000000
S_g10a1,14,ds:groove_midi,42,0.905734,0.834193,0.885409,42,0.901096,0.837949,0.882791
S_g10a1,14,ds:guitarset,23,0.979161,0.952708,0.952708,23,0.987759,0.982441,0.982441
S_g10a1,14,ds:hainsworth,28,0.941119,0.907889,0.907889,28,0.656267,0.566071,0.714320
S_g10a1,14,ds:harmonix,114,0.953989,0.876342,0.967215,114,0.914168,0.832604,0.929724
S_g10a1,14,ds:hjdb,29,0.962969,0.944365,0.959787,29,0.962127,0.962222,0.962222
S_g10a1,14,ds:jaah,15,0.930205,0.845431,0.889647,15,0.811807,0.770525,0.794767
S_g10a1,14,ds:rwc,29,0.877881,0.755669,0.875972,29,0.852093,0.805119,0.845378
S_g10a1,14,ds:simac,75,0.799571,0.686885,0.780610,0,nan,nan,nan
S_g10a1,14,ds:smc,27,0.589050,0.535319,0.607257,0,nan,nan,nan
S_g10a1,14,ds:tapcorrect,13,0.938318,0.832849,0.974381,13,0.885580,0.747517,0.818945
S_g10a1,19,ALL,571,0.901121,0.821852,0.893002,469,0.886532,0.802727,0.880487
S_g10a1,19,SMC,27,0.594234,0.546091,0.622418,0,nan,nan,nan
S_g10a1,19,<70 bpm,63,0.725588,0.566869,0.729506,36,0.693301,0.456592,0.670189
S_g10a1,19,SMC <70,15,0.501992,0.467699,0.539533,0,nan,nan,nan
S_g10a1,19,>=70 bpm,508,0.922889,0.853474,0.913278,433,0.902598,0.831505,0.897971
S_g10a1,19,bpm 0-70,63,0.725588,0.566869,0.729506,36,0.693301,0.456592,0.670189
S_g10a1,19,bpm 70-100,138,0.896117,0.825753,0.884186,97,0.877769,0.814272,0.902861
S_g10a1,19,bpm 100-130,198,0.940752,0.899101,0.924054,170,0.929278,0.895362,0.921969
S_g10a1,19,bpm 130-160,88,0.925464,0.852886,0.932509,82,0.887276,0.800879,0.884625
S_g10a1,19,bpm 160+,84,0.922069,0.792081,0.915521,84,0.892229,0.752067,0.856786
S_g10a1,19,ds:asap,56,0.834282,0.635134,0.827716,56,0.750705,0.455867,0.685022
S_g10a1,19,ds:ballroom,86,0.967144,0.947733,0.957620,86,0.954124,0.942758,0.965869
S_g10a1,19,ds:beatles,23,0.949793,0.886141,0.929619,23,0.892982,0.781440,0.857464
S_g10a1,19,ds:candombe,5,0.996260,0.985180,0.985180,5,0.992593,0.971429,0.971429
S_g10a1,19,ds:filosax,6,0.994574,0.980698,0.980698,6,0.990123,0.968944,0.968944
S_g10a1,19,ds:groove_midi,42,0.905195,0.832768,0.883290,42,0.902730,0.848844,0.890411
S_g10a1,19,ds:guitarset,23,0.975092,0.944278,0.944278,23,0.987759,0.982441,0.982441
S_g10a1,19,ds:hainsworth,28,0.945080,0.914107,0.914107,28,0.661404,0.567431,0.713008
S_g10a1,19,ds:harmonix,114,0.953016,0.873134,0.966948,114,0.914280,0.829558,0.929357
S_g10a1,19,ds:hjdb,29,0.965019,0.943898,0.959449,29,0.963245,0.958216,0.958216
S_g10a1,19,ds:jaah,15,0.938670,0.864522,0.880913,15,0.830056,0.765786,0.791427
S_g10a1,19,ds:rwc,29,0.881507,0.757163,0.878068,29,0.856708,0.809656,0.846035
S_g10a1,19,ds:simac,75,0.806112,0.685620,0.779899,0,nan,nan,nan
S_g10a1,19,ds:smc,27,0.594234,0.546091,0.622418,0,nan,nan,nan
S_g10a1,19,ds:tapcorrect,13,0.936030,0.824779,0.966311,13,0.895174,0.751454,0.848524
