arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
R_f3,4,<70 bpm,56,0.647427,0.388601,0.632880,27,0.551551,0.239433,0.527040
R_f3,4,SMC <70,9,0.460834,0.346831,0.445930,0,nan,nan,nan
R_f3,4,>=70 bpm,511,0.921482,0.858727,0.906890,439,0.892308,0.834521,0.889376
R_f3,4,bpm 0-70,56,0.647427,0.388601,0.632880,27,0.551551,0.239433,0.527040
R_f3,4,bpm 70-100,161,0.880562,0.805717,0.870646,121,0.867543,0.778018,0.880588
R_f3,4,bpm 100-130,195,0.950606,0.917618,0.936257,170,0.912522,0.881721,0.904122
R_f3,4,bpm 130-160,83,0.918366,0.825963,0.909813,77,0.900721,0.839470,0.906239
R_f3,4,bpm 160+,72,0.937696,0.855538,0.905033,71,0.876990,0.812430,0.850755
R_f3,4,ds:asap,57,0.781394,0.545325,0.690989,57,0.631767,0.356544,0.534063
R_f3,4,ds:ballroom,86,0.971941,0.963484,0.971267,86,0.964659,0.951177,0.957438
R_f3,4,ds:beatles,21,0.974374,0.921945,0.965278,21,0.911946,0.823987,0.905220
R_f3,4,ds:candombe,4,0.997863,0.995763,0.995763,4,1.000000,1.000000,1.000000
R_f3,4,ds:filosax,6,0.993723,0.987519,0.987519,6,0.993186,0.979701,0.979701
R_f3,4,ds:groove_midi,42,0.910370,0.840678,0.910651,42,0.742718,0.708109,0.836683
R_f3,4,ds:guitarset,23,0.948284,0.897268,0.897268,23,0.935090,0.896172,0.902211
R_f3,4,ds:hainsworth,28,0.912869,0.853023,0.867785,28,0.770410,0.703529,0.784187
R_f3,4,ds:harmonix,114,0.970366,0.929599,0.976269,114,0.943330,0.899829,0.947642
R_f3,4,ds:hjdb,30,0.982883,0.969834,0.969834,30,0.981082,0.969022,0.969022
R_f3,4,ds:jaah,14,0.957673,0.856283,0.880809,14,0.887622,0.823705,0.879260
R_f3,4,ds:rwc,28,0.856210,0.728681,0.840965,28,0.862452,0.734897,0.873280
R_f3,4,ds:simac,74,0.801180,0.658968,0.820768,0,nan,nan,nan
R_f3,4,ds:smc,27,0.567221,0.454738,0.523986,0,nan,nan,nan
R_f3,4,ds:tapcorrect,13,0.837910,0.694374,0.879448,13,0.824128,0.746270,0.868065
R_f4,4,ALL,569,0.904951,0.829770,0.886240,468,0.865665,0.775444,0.868248
R_f4,4,SMC,27,0.596226,0.458666,0.525856,0,nan,nan,nan
R_f4,4,<70 bpm,63,0.733525,0.550248,0.665192,37,0.599474,0.324326,0.592142
R_f4,4,SMC <70,11,0.488065,0.304645,0.348381,0,nan,nan,nan
R_f4,4,>=70 bpm,506,0.926295,0.864573,0.913762,431,0.888517,0.814171,0.891950
R_f4,4,bpm 0-70,63,0.733525,0.550248,0.665192,37,0.599474,0.324326,0.592142
R_f4,4,bpm 70-100,153,0.909413,0.857594,0.910955,114,0.855363,0.780165,0.874703
R_f4,4,bpm 100-130,180,0.948825,0.911378,0.936577,153,0.895079,0.836889,0.893718
R_f4,4,bpm 130-160,98,0.943286,0.883355,0.949821,90,0.938102,0.862890,0.944398
R_f4,4,bpm 160+,75,0.884458,0.741937,0.817614,74,0.865718,0.760337,0.851078
R_f4,4,ds:asap,59,0.816694,0.643332,0.666084,59,0.571452,0.209099,0.573047
R_f4,4,ds:ballroom,86,0.969618,0.952114,0.963531,86,0.955738,0.937570,0.955594
R_f4,4,ds:beatles,22,0.955538,0.888234,0.976469,22,0.924637,0.839486,0.883387
R_f4,4,ds:candombe,4,0.995570,0.991217,0.991217,4,0.982120,0.965476,0.965476
R_f4,4,ds:filosax,6,0.993754,0.987676,0.987676,6,1.000000,1.000000,1.000000
R_f4,4,ds:groove_midi,42,0.932458,0.829876,0.940942,42,0.792902,0.651527,0.833783
R_f4,4,ds:guitarset,22,0.976077,0.959663,0.959663,22,0.972298,0.970280,0.970280
R_f4,4,ds:hainsworth,28,0.937847,0.904862,0.947641,28,0.789861,0.722376,0.777110
R_f4,4,ds:harmonix,114,0.962732,0.914029,0.961343,114,0.933155,0.875147,0.934226
R_f4,4,ds:hjdb,30,0.992450,0.980147,0.980147,30,0.969168,0.960290,0.962033
R_f4,4,ds:jaah,14,0.941504,0.840649,0.965636,14,0.862801,0.804992,0.906533
R_f4,4,ds:rwc,28,0.861171,0.732070,0.895906,28,0.779861,0.723872,0.796977
R_f4,4,ds:simac,74,0.819489,0.710748,0.810332,0,nan,nan,nan
R_f4,4,ds:smc,27,0.596226,0.458666,0.525856,0,nan,nan,nan
R_f4,4,ds:tapcorrect,13,0.917134,0.824254,0.908014,13,0.982544,0.966075,0.966075
R_f5,4,ALL,573,0.873049,0.760598,0.847848,472,0.832283,0.737429,0.816732
R_f5,4,SMC,27,0.550958,0.341938,0.413508,0,nan,nan,nan
R_f5,4,<70 bpm,82,0.695632,0.434598,0.615881,44,0.600323,0.286017,0.412452
R_f5,4,SMC <70,17,0.537573,0.282476,0.376256,0,nan,nan,nan
R_f5,4,>=70 bpm,491,0.902679,0.815041,0.886588,428,0.856129,0.783836,0.858294
R_f5,4,bpm 0-70,82,0.695632,0.434598,0.615881,44,0.600323,0.286017,0.412452
R_f5,4,bpm 70-100,168,0.874204,0.764918,0.857026,136,0.824738,0.728983,0.814452
R_f5,4,bpm 100-130,174,0.912291,0.840674,0.898991,148,0.879603,0.823387,0.894549
R_f5,4,bpm 130-160,88,0.928033,0.879147,0.906885,84,0.893591,0.865460,0.906278
R_f5,4,bpm 160+,61,0.917107,0.787492,0.903347,60,0.816932,0.696335,0.801060
R_f5,4,ds:asap,64,0.723630,0.443291,0.580124,64,0.543970,0.252208,0.398127
R_f5,4,ds:ballroom,85,0.972618,0.945138,0.956517,85,0.936154,0.900784,0.931518
R_f5,4,ds:beatles,23,0.959091,0.878750,0.957383,23,0.926955,0.830140,0.871373
R_f5,4,ds:candombe,4,0.997748,0.991071,0.991071,4,1.000000,1.000000,1.000000
